2164	12863
2165	12423
2166	12844
2167	12220
2168	12884
2169	12495
2170	12905
2171	12466
2172	12860
2173	12893
2174	12650
2175	12875
2176	12487
2177	12488
2178	12501
2179	12776
2180	12923
2181	12952
2182	12961
2183	13382
2184	12926
2185	12400
2186	12714
2187	12322
2188	12984
2189	13409
2190	12970
2191	12997
2192	12567
2193	12762
2194	13335
2195	12992
2196	13016
2197	12080
2198	13029
2199	12763
2200	13077
2201	-1
2202	13044
2203	13025
2204	-1
2205	12052
2206	-1
2207	-1
2208	12705
2209	13046
2210	13265
2211	12975
2212	12113
2213	13062
2214	12285
2215	13079
2216	12666
2217	13104
2218	-1
2219	12086
2220	13288
2221	12759
2222	12600
2223	12068
2224	13138
2225	12178
2226	12045
2227	12216
2228	13282
2229	12725
2230	11938
2231	13345
2232	13181
2233	12018
2234	13217
2235	12385
2236	12213
2237	12376
2238	12390
2239	13155
2240	13380
2241	13211
2242	12265
2243	-1
2244	11983
2245	13222
2246	13232
2247	12258
2248	13270
2249	12296
2250	12440
2251	13409
2252	13241
2253	13323
2254	12314
2255	12513
2256	13344
2257	11932
2258	12553
2259	13359
2260	11888
2261	13339
2262	13280
2263	-1
2264	13320
2265	-1
2266	-1
2267	-1
2268	-1
2269	-1
2270	-1
2271	-1
2272	-1
2273	-1
2274	-1
2275	-1
2276	-1
2277	-1
2278	-1
2279	-1
2280	-1
2281	-1
2282	-1
2283	-1
2284	-1
2285	-1
2286	-1
2287	-1
2288	-1
2289	-1
2290	-1
2291	-1
2292	-1
2293	-1
2294	-1
2295	-1
2296	-1
2297	-1
2298	-1
2299	-1
2300	-1
2301	-1
2302	-1
2303	-1
2304	-1
2305	-1
2306	-1
2307	-1
2308	-1
2309	-1
2310	-1
2311	-1
2312	-1
2313	-1
2314	-1
2315	-1
2316	-1
2317	-1
2318	-1
2319	-1
2320	-1
2321	-1
2322	-1
2323	-1
2324	-1
2325	-1
2326	-1
2327	-1
2328	-1
2329	-1
2330	-1
2331	-1
2332	-1
2333	-1
2334	-1
2335	-1
2336	-1
2337	-1
2338	-1
2339	-1
2340	-1
2341	-1
2342	-1
2343	-1
2344	-1
2345	-1
2346	-1
2347	-1
2348	-1
2349	-1
2350	-1
2351	-1
2352	-1
2353	-1
2354	-1
2355	-1
2356	-1
2357	-1
2358	-1
2359	-1
2360	-1
2361	-1
2362	-1
2363	-1
2364	-1
2365	-1
2366	-1
2367	-1
2368	-1
2369	-1
2370	-1
2371	-1
2372	-1
2373	-1
2374	-1
2375	-1
2376	-1
2377	-1
2378	-1
2379	-1
2380	-1
2381	-1
2382	-1
2383	-1
2384	-1
2385	-1
2386	-1
2387	-1
2388	-1
2389	-1
2390	-1
2391	-1
2392	-1
2393	-1
2394	-1
2395	-1
2396	-1
2397	-1
2398	-1
2399	-1
2400	-1
2401	-1
2402	-1
2403	-1
2404	-1
2405	-1
2406	-1
2407	-1
2408	-1
2409	-1
2410	-1
2411	-1
2412	-1
2413	-1
2414	-1
2415	-1
2416	-1
2417	-1
2418	-1
2419	-1
2420	-1
2421	-1
2422	-1
2423	-1
2424	-1
2425	-1
2426	-1
2427	-1
2428	-1
2429	-1
2430	-1
2431	-1
2432	-1
2433	-1
2434	-1
2435	-1
2436	-1
2437	-1
2438	-1
2439	-1
2440	-1
2441	-1
2442	-1
2443	-1
2444	-1
2445	-1
2446	-1
2447	-1
2448	-1
2449	-1
2450	-1
2451	-1
2452	-1
2453	-1
2454	-1
2455	-1
2456	-1
2457	-1
2458	-1
2459	-1
2460	-1
2461	-1
2462	-1
2463	-1
2464	-1
2465	-1
2466	-1
2467	-1
2468	-1
2469	-1
2470	-1
2471	-1
2472	-1
2473	-1
2474	-1
2475	-1
2476	-1
2477	-1
2478	-1
2479	-1
2480	-1
2481	-1
2482	-1
2483	-1
2484	-1
2485	-1
2486	-1
2487	-1
2488	-1
2489	-1
2490	-1
2491	-1
2492	-1
2493	-1
2494	-1
2495	-1
2496	-1
2497	-1
2498	-1
2499	-1
2500	-1
